alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,7723.876256931685,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,observed_multi,2.0,0.12276037726195253,0.047769905231709056,0.1965713329713236,1.13180201873268,1.0489292754200903,1.2172221553813802,0.36457554420425003,0.36036033367253917,0.3674531802098201,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.572219144767281,0.88426,-0.11588096128106043,0.7254306466107046,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,14
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,9558.208057037542,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,unknown,,0.20399187890479983,0.12631865527561065,0.28125194196854325,1.2276820353083853,1.134643672076777,1.3247873324326647,0.35928891480278663,0.3522072882245414,0.3648295517717865,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.357615832623573,,-1.2495908877674244,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,18
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,7064.8125678614015,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,unknown,,-0.23001143868602736,-0.2922750822524623,-0.16840435853709682,0.7950986311603907,0.7465631424544154,0.8450120865307591,0.35876785036996905,0.3538655559746777,0.36297676912578436,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.298095264126392,0.723542,0.8454671475867496,0.15800462330730783,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,20
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,3802.541487969024,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,unknown,,-0.7255908824582349,-0.7735341857094268,-0.6777645698476784,0.4842494079243619,0.4613795833751062,0.5077507675767595,0.29827943329270346,0.29085984302951384,0.305588658323574,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.939205626999847,0.799966,0.3662208702031639,0.42782484509291213,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,58
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,8810.627712211382,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,unknown,,-0.5678507226942798,-0.6198862635816196,-0.5158987428100017,0.5670280396359021,0.5380056260853956,0.5969638374951539,0.321491415546964,0.3141477420171219,0.3286169216102281,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.674006485309581,0.8136,0.272691787378503,0.4759606257877847,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,46
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,2304.5274339634507,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,unknown,,-0.6678265023031951,-0.716696849438902,-0.6191114852672895,0.5130542678644305,0.48836273261254953,0.5384226225581533,0.3070411337528465,0.29967414460516567,0.31426015846626976,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.272679935135585,0.20367100000000002,1.1891787065062085,-1.6774359257336218,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,53
MNE,['Montenegrin'],623327,42.5,19.3,88.8826,2024,2016.58976643258,5.7947159391766885,0.888826,1.25,1.0,0.75,1.0,False,5.150494189354659,5.150494189354659,5.150494189354659,5.150494189354659,98,False,Montenegro,,25-05-2025,unknown,,0.2410175799210027,0.16278075849152618,0.3183204975557098,1.2740099333328827,1.1767786638155473,1.3748168171710071,0.3559721993957401,0.3476718100066151,0.3627657737095302,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.081002172436367,0.830162,0.4162289537808713,0.5344339131479486,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,23
TUN,['Arabic'],11972169,34.0,9.0,72.3542,2023,2385.0863431052603,7.078172838743614,0.723542,1.25,1.0,0.75,0.75,False,5.121355332090232,3.841016499067674,5.121355332090232,5.121355332090232,99,False,Tunisia,,25-05-2025,unknown,,-1.5503707833493783,-1.5952586237644752,-1.5060833671110383,0.21224582165434713,0.20285605932812623,0.221776899003011,0.17163369927137478,0.16561082378627293,0.17766415844412536,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.26595424503978,0.873079,1.5394816320983964,0.685955352203387,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,122
IND,"['English', 'Hindi', 'Tamil']",1417492000,20.0,77.0,55.9,2022,7509.7419247366815,9.151520616513332,0.5589999999999999,1.25,1.0,0.75,1.25,False,5.115700024630953,6.394625030788691,5.115700024630953,5.115700024630953,100,False,India,,25-05-2025,unknown,,-4.186426790150416,-4.321519629653265,-4.053168418460688,0.015250447909984238,0.01327968903710087,0.017367261625511523,0.015018145208511581,0.01310450466650162,0.01706824392424175,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,0.0,,-4.902462095800549,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,228
CUB,['Spanish'],9748007,21.5,-80.0,71.275,2023,7314.624021553347,6.988915832377714,0.7127500000000001,1.25,1.0,0.75,1.0,False,4.981349759527216,4.981349759527216,4.981349759527216,4.981349759527216,101,False,Cuba,,25-05-2025,unknown,,-1.481868293909824,-1.5255698888196334,-1.4389257819384416,0.22729053156523402,0.2174970733905358,0.23718240851207922,0.18105498272322984,0.17498291163770333,0.1871007221090001,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.092573411822997,0.7127500000000001,0.7729847472899484,0.11990272032512657,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,120
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,-17.0,-65.0,70.2368,2023,9888.684135185033,7.055582164913061,0.702368,1.25,1.0,0.75,1.0,False,4.955615134005657,4.955615134005657,4.955615134005657,4.955615134005657,102,False,"Bolivia, Plurinational State of",,25-05-2025,observed_multi,64.0,-1.579438894806575,-1.6247963002443868,-1.53558083900369,0.20616580389097913,0.1969517911951095,0.21533058357488186,0.16773414036206596,0.16174276336775603,0.17361563498321597,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.246078315323473,0.702368,0.8271220749674858,0.08324835072162275,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,124
ABW,"['Dutch', 'Papiamento']",107566,12.5,-69.96666666,97.17,2017,7452.478188094807,5.031675019046017,0.9717,1.25,1.0,0.75,1.0,False,4.889278616007015,4.889278616007015,4.889278616007015,4.889278616007015,103,False,Aruba,,25-05-2025,observed_multi,66.0,1.2673074292215487,1.1510983683991804,1.386893671362943,3.5605109900617613,3.161663677300137,4.002397964185656,0.10265449173183847,0.0731309006391326,0.13391295143895401,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.585859891645889,0.9717,-0.8164200275865734,1.0341436188829392,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,161
MUS,"['English', 'French', 'Mauritian Creole']",1243741,-20.28333333,57.55,79.5,2023,10014.209428472996,6.094729951108975,0.795,1.25,1.0,0.75,1.25,False,4.845310311131636,6.056637888914544,4.845310311131636,4.845310311131636,104,False,Mauritius,,25-05-2025,observed_multi,8.0,-0.31659908717493357,-0.3726241754914896,-0.2614724853506246,0.729047490153173,0.6889240997576777,0.7699170601916626,0.35147946895524634,0.34591981691623924,0.35651122810457103,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.847298059034998,0.17988099999999999,1.0391571926040697,-1.7614281673891168,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,27
MDV,['Maldivian'],515132,3.25,73.0,84.6851,2023,8739.314001205212,5.711918529091912,0.846851,1.25,1.0,0.75,0.75,False,4.837143918280015,3.627857938710011,4.837143918280015,4.837143918280015,105,False,Maldives,,25-05-2025,unknown,,0.2241334584678563,0.15139826450500257,0.2983605813085145,1.2525212356403923,1.1634599318527437,1.347647638584984,0.35760730968144955,0.3501873239222907,0.363468855027949,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.687464351797527,0.811832,1.688137670104812,0.4697185794133873,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,21
GUY,['English'],772975,5.0,-59.0,81.7221,2023,7459.110659565389,5.888165447944686,0.817221,1.25,1.0,0.75,1.25,False,4.811932455534804,6.0149155694185055,4.811932455534804,4.811932455534804,106,False,Guyana,,25-05-2025,unknown,,-0.039308367762524624,-0.10339658296710864,0.024689444866670233,0.9622021626100955,0.901769277391413,1.0249967541704448,0.3673247517669077,0.3659790428274859,0.3678759530621552,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.834073539338027,0.959778,0.6818183286140976,0.9920521726863519,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,6
BMU,['English'],64055,32.33333333,-64.75,98.37,2017,5414.352157107651,4.80655303552734,0.9837,1.25,1.0,0.75,1.25,False,4.728206221048245,5.910257776310306,4.728206221048245,4.728206221048245,107,False,Bermuda,,25-05-2025,unknown,,1.538767953852291,1.4130042805585061,1.6679216930744747,4.673089748351636,4.10827930901345,5.30113897987036,0.045313904706084734,0.026431014297414335,0.0675238085526911,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.067497368290534,0.9837,-0.9992334826796023,1.0765104494783968,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,198
FJI,"['English', 'Fijian', 'Fiji Hindi']",900869,-17.7134,178.065,79.3485,2023,15980.19709210053,5.954661642573458,0.793485,1.25,1.0,0.75,1.25,False,4.7249346934574,5.90616836682175,4.7249346934574,4.7249346934574,108,False,Fiji,,25-05-2025,observed_one,1.0,-0.1702984471509685,-0.23013246737479465,-0.1105984202902736,0.8439799657136386,0.7944283607392497,0.8952982113603694,0.36266997047509497,0.35895407378500144,0.36571657510398053,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.711115132013083,0.793485,-0.06689583179561903,0.4049432260021489,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,16
AND,['Catalan'],88406,42.5,1.5,95.4456,2023,1304.319552592493,4.946481741013802,0.954456,1.25,1.0,0.75,1.0,False,4.721199176601069,4.721199176601069,4.721199176601069,4.721199176601069,109,False,Andorra,,25-05-2025,unknown,,1.3152200211274137,1.199455966423132,1.4341512872438338,3.735228536166501,3.3183111906200264,4.19608224613459,0.09063616700700262,0.06316967503349326,0.12016912251227127,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.389695119625614,0.954456,-0.8856024204579392,0.9732624833172664,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,168
FRO,"['Danish', 'Faroese']",54885,62.0,-7.0,97.582,2017,936.4039195783959,4.739453668542288,0.9758199999999999,1.25,1.0,0.75,1.0,False,4.624853678836935,4.624853678836935,4.624853678836935,4.624853678836935,110,False,Faroe Islands,,25-05-2025,observed_one,1.0,1.5908511384801427,1.4631057667371663,1.7204409054993748,4.9231664115274425,4.319353657212969,5.586991271934529,0.037407931408422045,0.020930448549466064,0.05748404745060497,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.912995366121416,0.9758199999999999,-1.0537224620380967,1.048689564054046,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,205
GAB,['French'],2469296,-1.0,11.75,71.9256,2023,6245.791024548744,6.392573152897294,0.719256,1.25,1.0,0.75,1.0,False,4.597896595660297,4.597896595660297,4.597896595660297,4.597896595660297,111,False,Gabon,,25-05-2025,observed_one,1.0,-0.8263906917824485,-0.8715210857419212,-0.7808153101244378,0.437796086737524,0.41831477388468785,0.4580324216223404,0.2825035613930372,0.2753159706048211,0.2897178590152056,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.719443647735256,0.719256,0.2887163344443145,0.14287260364629684,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,69
VEN,['Spanish'],28517000,8.0,-66.0,61.6,2017,7608.2726260239315,7.455103835626699,0.616,1.25,1.0,0.75,1.0,False,4.592343962746046,4.592343962746046,4.592343962746046,4.592343962746046,112,False,"Venezuela, Bolivarian Republic of",,25-05-2025,unknown,,-2.224932918839048,-2.2890993124557983,-2.1626976384011436,0.10815462486268618,0.10135771346974816,0.11501443584040635,0.09705288164822734,0.09158781727159686,0.10251849421167587,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.583321504033949,0.777043,-1.1699901609295082,0.34689360694793947,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,162
SLV,['Spanish'],6029976,13.83333333,-88.91666666,67.6558,2023,8567.353463964862,6.78031558360146,0.676558,1.25,1.0,0.75,1.0,False,4.587276750610237,4.587276750610237,4.587276750610237,4.587276750610237,113,False,El Salvador,,25-05-2025,unknown,,-1.3493767441438704,-1.3942215293531381,-1.3049928880896458,0.25949858534959064,0.24802604323408933,0.2711744646072508,0.20015344188654893,0.19354454843537477,0.20676604360975295,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.437990639656476,0.870278,-1.2212447101135906,0.6760662278285637,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,111
MCO,['French'],38423,43.73333333,7.4,99.1497,2023,1330.0941134706977,4.584591270795872,0.991497,1.25,1.0,0.75,1.0,False,4.545608491220294,4.545608491220294,4.545608491220294,4.545608491220294,114,False,Monaco,,25-05-2025,unknown,,1.79626589704302,1.6595566469430738,1.934057597022115,6.048323265111347,5.256979630731797,6.917521904352186,0.0155130184496166,0.006850290379279708,0.02739422693585157,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.826775413182107,0.8021259999999999,0.32656955491936435,0.4354508746000943,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,227
